Player,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
Boris Diaw,295,.488,605,13,.317,41,317,25,39,281,308,.477,646,96,.744,129,82,19,NBA,2308,97,166,725,Boris Diaw,PF,61,2007-08,155,378,PHO,.487
Boris Diaw,373,.531,703,75,.414,181,333,26,53,314,448,.507,884,101,.687,147,81,59,NBA,2754,118,202,1072,Boris Diaw,PF,61,2008-09,215,432,TOT,.549
Boris Diaw,75,.591,127,5,.357,14,46,26,9,60,80,.567,141,18,.692,26,22,0,NBA,538,24,39,183,Boris Diaw,PF,11,2008-09,37,84,PHO,.585
Boris Diaw,298,.517,576,70,.419,167,287,26,44,254,368,.495,743,83,.686,121,59,59,NBA,2216,94,163,889,Boris Diaw,PF,50,2008-09,178,348,CHA,.542
Boris Diaw,307,.541,567,66,.320,206,325,27,57,293,373,.483,773,113,.769,147,82,82,NBA,2906,131,219,925,Boris Diaw,PF,60,2009-10,178,424,CHA,.525
Boris Diaw,303,.553,548,78,.345,226,337,28,46,309,381,.492,774,84,.683,123,82,82,NBA,2778,105,190,924,Boris Diaw,PF,74,2010-11,166,414,CHA,.543
Boris Diaw,125,.496,252,31,.313,99,205,29,25,210,156,.444,351,22,.629,35,57,35,NBA,1424,70,125,365,Boris Diaw,PF,34,2011-12,112,280,TOT,.489
Boris Diaw,93,.472,197,23,.267,86,158,29,19,148,116,.410,283,17,.630,27,37,28,NBA,1018,47,71,272,Boris Diaw,PF,20,2011-12,84,195,CHA,.451
Boris Diaw,32,.582,55,8,.615,13,47,29,6,62,40,.588,68,5,.625,8,20,7,NBA,406,23,54,93,Boris Diaw,PF,14,2011-12,28,85,SAS,.647
Boris Diaw,149,.587,254,30,.385,78,180,30,27,188,179,.539,332,47,.723,65,75,20,NBA,1709,66,143,435,Boris Diaw,PF,52,2012-13,84,254,SAS,.584
Boris Diaw,257,.549,468,45,.402,112,222,31,32,252,302,.521,580,68,.739,92,79,24,NBA,1974,74,140,717,Boris Diaw,PF,44,2013-14,121,326,SAS,.559
Boris Diaw,237,.512,463,54,.320,169,233,32,23,270,291,.460,632,72,.774,93,81,15,NBA,1984,78,148,708,Boris Diaw,PF,36,2014-15,126,348,SAS,.503
Boris Diaw,45,.506,89,9,.474,19,61,33,5,53,54,.500,108,11,.611,18,22,0,NBA,406,19,28,128,Boris Diaw,PF,7,2015-16,26,72,SAS,.542
Yakhouba Diawara,51,.418,122,49,.288,170,55,24,7,83,100,.342,292,35,.660,53,64,19,NBA,1177,27,132,284,Yakhouba Diawara,SG,30,2006-07,37,110,DEN,.426
Yakhouba Diawara,34,.500,68,21,.318,66,37,25,3,39,55,.410,134,22,.710,31,54,14,NBA,542,23,61,153,Yakhouba Diawara,SG,8,2007-08,16,62,DEN,.489
Yakhouba Diawara,25,.463,54,51,.313,163,27,26,6,56,76,.350,217,10,.526,19,63,21,NBA,851,26,75,213,Yakhouba Diawara,SF,13,2008-09,16,82,MIA,.468
Yakhouba Diawara,1,.250,4,1,.167,6,3,27,0,3,2,.200,10,0,NA,0,6,2,NBA,44,1,8,5,Yakhouba Diawara,SG,1,2009-10,3,4,MIA,.250
Gorgui Dieng,112,.496,226,1,1.000,1,39,24,50,197,113,.498,227,59,.634,93,60,15,NBA,818,103,108,286,Gorgui Dieng,C,30,2013-14,54,300,MIN,.500
Gorgui Dieng,258,.510,506,1,.167,6,146,25,126,386,259,.506,512,191,.783,244,73,49,NBA,2193,223,188,710,Gorgui Dieng,C,71,2014-15,126,609,MIN,.507
Gorgui Dieng,63,.534,118,0,NA,0,16,26,19,83,63,.534,118,41,.911,45,20,0,NBA,435,33,48,167,Gorgui Dieng,C,23,2015-16,33,116,MIN,.534
Spencer Dinwiddie,39,.375,104,12,.185,65,104,21,6,44,51,.302,169,31,.912,34,34,1,NBA,455,4,53,145,Spencer Dinwiddie,PG,19,2014-15,33,48,DET,.337
Spencer Dinwiddie,13,.481,27,1,.143,7,13,22,0,9,14,.412,34,11,.579,19,8,0,NBA,107,0,16,40,Spencer Dinwiddie,PG,2,2015-16,5,9,DET,.426
Ike Diogu,175,.524,334,0,NA,0,29,22,30,134,175,.524,334,136,.810,168,69,14,NBA,1031,95,164,486,Ike Diogu,PF,15,2005-06,78,229,GSW,.524
Ike Diogu,127,.477,266,0,NA,0,25,23,26,128,127,.477,266,112,.800,140,59,2,NBA,760,75,122,366,Ike Diogu,PF,8,2006-07,67,203,TOT,.477
Ike Diogu,44,.530,83,0,NA,0,5,23,11,42,44,.530,83,35,.795,44,17,0,NBA,222,21,35,123,Ike Diogu,PF,3,2006-07,18,63,GSW,.530
Ike Diogu,83,.454,183,0,NA,0,20,23,15,86,83,.454,183,77,.802,96,42,2,NBA,538,54,87,243,Ike Diogu,PF,5,2006-07,49,140,IND,.454
Ike Diogu,64,.478,134,0,NA,0,10,24,3,47,64,.478,134,40,.851,47,30,1,NBA,305,38,43,168,Ike Diogu,PF,7,2007-08,20,85,IND,.478
Ike Diogu,38,.528,72,1,.500,2,3,25,3,30,39,.527,74,40,.755,53,29,1,NBA,215,26,23,119,Ike Diogu,PF,3,2008-09,12,56,TOT,.534
Ike Diogu,6,.316,19,0,NA,0,0,25,2,5,6,.316,19,15,.750,20,19,0,NBA,73,12,9,27,Ike Diogu,PF,1,2008-09,6,17,POR,.316
Ike Diogu,32,.604,53,1,.500,2,3,25,1,25,33,.600,55,25,.758,33,10,1,NBA,142,14,14,92,Ike Diogu,PF,2,2008-09,6,39,SAC,.609
Ike Diogu,0,NA,0,83,.561,148,41,26,115,62,36,470,0,148,.561,.561,LAC,NBA,2010-11,PF,41,3,3,Ike Diogu,27,74,2009-10,2,.661,Did Not Play,83
Ike Diogu,0,NA,0,0,.000,2,0,72,1,2,2,14,0,2,.000,.000,SAS,NBA,2011-12,PF,2,0,0,Ike Diogu,28,1,22,0,1.000,207,0
Ike Diogu,,,,,,,,1,,,,,,,,,,,,,,,,Ike Diogu,,,1,,,2,
Joey Dorsey,1,.500,2,0,NA,0,1,25,0,1,1,.500,2,0,NA,0,3,0,NBA,6,0,0,2,Joey Dorsey,PF,0,2008-09,0,1,HOU,.500
Joey Dorsey,9,.450,20,0,NA,0,2,26,2,27,9,.450,20,5,.417,12,15,0,NBA,106,16,21,23,Joey Dorsey,PF,3,2009-10,6,43,TOT,.450
Joey Dorsey,5,.455,11,0,NA,0,2,26,1,14,5,.455,11,1,.500,2,7,0,NBA,54,11,12,11,Joey Dorsey,PF,2,2009-10,4,25,HOU,.455
Joey Dorsey,4,.444,9,0,NA,0,0,26,1,13,4,.444,9,4,.400,10,8,0,NBA,52,5,9,12,Joey Dorsey,PF,1,2009-10,2,18,SAC,.444
Joey Dorsey,52,.525,99,0,NA,0,27,27,17,111,52,.525,99,31,.477,65,43,9,NBA,522,79,78,135,Joey Dorsey,C,24,2010-11,39,190,TOR,.525
Joey Dorsey,69,854,17,HOU,PF,NBA,144,28,.552,.000,Did Not Play,31,2014-15,145,0,.552,Did Not Play,2013-14,2012-13,30,1,83,.289,Joey Dorsey,29,.556,2011-12,24,80,Did Not Play,80
Joey Dorsey,,,,,,,,176,,,184,,,,,,25,41,25,157,,,,Joey Dorsey,40,,103,,,279,
Toney Douglas,111,.514,216,68,.389,175,112,23,3,68,179,.458,391,55,.809,68,56,12,NBA,1087,40,116,481,Toney Douglas,PG,42,2009-10,55,108,NYK,.545
Toney Douglas,171,.460,372,143,.373,383,244,24,4,179,314,.416,755,85,.794,107,81,9,NBA,1971,65,177,856,Toney Douglas,SG,89,2010-11,89,244,NYK,.511
Toney Douglas,67,.387,173,27,.231,117,77,25,1,56,94,.324,290,22,.846,26,38,9,NBA,656,16,55,237,Toney Douglas,PG,29,2011-12,56,72,NYK,.371
Toney Douglas,106,.424,250,82,.380,216,151,26,3,104,188,.403,466,76,.905,84,71,0,NBA,1289,34,145,534,Toney Douglas,PG,71,2012-13,81,138,TOT,.491
Toney Douglas,78,.411,190,61,.377,162,93,26,2,67,139,.395,352,60,.882,68,49,0,NBA,913,23,103,399,Toney Douglas,PG,40,2012-13,56,90,HOU,.482
Toney Douglas,28,.467,60,21,.389,54,58,26,1,37,49,.430,114,16,1.000,16,22,0,NBA,376,11,42,135,Toney Douglas,PG,31,2012-13,25,48,SAC,.522
Toney Douglas,42,.477,88,31,.304,102,68,27,5,69,73,.384,190,25,.735,34,51,17,NBA,675,18,81,202,Toney Douglas,PG,19,2013-14,34,87,TOT,.466
Toney Douglas,13,.481,27,19,.322,59,19,27,2,22,32,.372,86,5,.625,8,24,0,NBA,265,4,34,88,Toney Douglas,PG,6,2013-14,16,26,GSW,.483
Toney Douglas,29,.475,61,12,.279,43,49,27,3,47,41,.394,104,20,.769,26,27,17,NBA,410,14,47,114,Toney Douglas,PG,13,2013-14,18,61,MIA,.452
Toney Douglas,14,.424,33,5,.278,18,24,28,4,20,19,.373,51,8,.615,13,12,0,NBA,177,2,20,51,Toney Douglas,PG,11,2014-15,10,22,NOP,.422
Toney Douglas,25,.463,54,16,.410,39,29,29,0,15,41,.441,93,20,.952,21,16,0,NBA,261,7,36,118,Toney Douglas,PG,15,2015-16,18,22,NOP,.527
Chris Douglas-Roberts,78,.476,164,3,.250,12,52,22,7,36,81,.460,176,51,.823,62,44,3,NBA,585,14,34,216,Chris Douglas-Roberts,SG,12,2008-09,31,50,NJN,.469
Chris Douglas-Roberts,241,.464,519,14,.259,54,93,23,19,153,255,.445,573,133,.847,157,67,38,NBA,1730,45,101,657,Chris Douglas-Roberts,SF,55,2009-10,97,198,NJN,.457
Chris Douglas-Roberts,102,.449,227,15,.326,46,50,24,13,81,117,.429,273,74,.831,89,44,12,NBA,884,7,73,323,Chris Douglas-Roberts,SF,29,2010-11,35,88,MIL,.456
Chris Douglas-Roberts,0,.000,4,5,.357,14,0,25,5,10,6,63,0,10,.357,.500,DAL,NBA,2012-13,SG,7,2,0,Chris Douglas-Roberts,26,5,2011-12,4,.700,Did Not Play,5
Chris Douglas-Roberts,51,.386,132,111,.440,252,16,4,119,82,49,1016,8,120,.542,.500,CHA,NBA,2013-14,SF,66,29,16,Chris Douglas-Roberts,27,103,1,51,.805,17,60
Chris Douglas-Roberts,1,.143,7,5,.238,21,1,61,12,8,12,103,0,14,.262,.286,LAC,NBA,2014-15,SG,8,1,0,Chris Douglas-Roberts,28,11,36,4,1.000,339,4
Chris Douglas-Roberts,,,,,,,,14,,,,,,,,,,,,,,,,Chris Douglas-Roberts,,,0,,,19,
Goran Dragic,68,.400,170,20,.370,54,111,22,3,70,88,.393,224,50,.769,65,55,1,NBA,728,33,87,246,Goran Dragic,PG,29,2008-09,73,103,PHO,.438
Goran Dragic,148,.488,303,74,.394,188,241,23,8,133,222,.452,491,117,.736,159,80,2,NBA,1442,38,131,635,Goran Dragic,PG,48,2009-10,126,171,PHO,.527
Goran Dragic,136,.476,286,56,.361,155,204,24,10,106,192,.435,441,83,.624,133,70,5,NBA,1234,36,125,523,Goran Dragic,PG,50,2010-11,117,142,TOT,.499
Goran Dragic,105,.488,215,28,.277,101,149,24,6,62,133,.421,316,59,.608,97,48,2,NBA,856,24,90,353,Goran Dragic,PG,36,2010-11,96,86,PHO,.465
Goran Dragic,31,.437,71,28,.519,54,55,24,4,44,59,.472,125,24,.667,36,22,3,NBA,378,12,35,170,Goran Dragic,PG,14,2010-11,21,56,HOU,.584
Goran Dragic,209,.525,398,68,.337,202,351,25,10,115,277,.462,600,153,.805,190,66,28,NBA,1752,53,166,775,Goran Dragic,PG,85,2011-12,157,168,HOU,.518
Goran Dragic,313,.497,630,88,.319,276,569,26,26,178,401,.443,906,244,.748,326,77,77,NBA,2581,60,214,1134,Goran Dragic,PG,124,2012-13,212,238,PHO,.491
Goran Dragic,430,.542,794,122,.408,299,447,27,22,176,552,.505,1093,316,.760,416,76,75,NBA,2668,69,206,1542,Goran Dragic,SG,104,2013-14,213,245,PHO,.561
Goran Dragic,412,.555,743,90,.347,259,350,28,15,193,502,.501,1002,181,.774,234,78,78,NBA,2640,81,195,1275,Goran Dragic,SG-PG,78,2014-15,173,274,TOT,.546
Goran Dragic,274,.556,493,66,.355,186,211,28,9,134,340,.501,679,97,.746,130,52,52,NBA,1735,51,120,843,Goran Dragic,SG,50,2014-15,114,185,PHO,.549
Goran Dragic,138,.552,250,24,.329,73,139,28,6,59,162,.502,323,84,.808,104,26,26,NBA,905,30,75,432,Goran Dragic,PG,28,2014-15,59,89,MIA,.539
Goran Dragic,70,.496,141,16,.327,49,94,29,4,50,86,.453,190,33,.750,44,19,19,NBA,595,12,48,221,Goran Dragic,SG,17,2015-16,44,62,MIA,.495
Zoran Dragic,8,.500,16,3,.214,14,5,25,0,3,11,.367,30,3,.600,5,16,1,NBA,75,5,6,28,Zoran Dragic,SG,2,2014-15,5,8,TOT,.417
Zoran Dragic,2,.667,3,0,.000,5,1,25,0,1,2,.250,8,2,.667,3,6,0,NBA,13,2,1,6,Zoran Dragic,SG,0,2014-15,0,3,PHO,.250
Zoran Dragic,6,.462,13,3,.333,9,4,25,0,2,9,.409,22,1,.500,2,10,1,NBA,62,3,5,22,Zoran Dragic,SG,2,2014-15,5,5,MIA,.477
Larry Drew,16,.500,32,4,.154,26,45,24,0,14,20,.345,58,2,.667,3,12,1,NBA,219,1,13,46,Larry Drew,PG,6,2014-15,25,15,PHI,.379
Andre Drummond,207,.609,340,1,.500,2,30,19,95,288,208,.608,342,59,.371,159,60,10,NBA,1243,169,144,476,Andre Drummond,C,59,2012-13,57,457,DET,.610
Andre Drummond,479,.625,767,0,.000,2,35,20,131,631,479,.623,769,137,.418,328,81,81,NBA,2619,440,273,1095,Andre Drummond,C,101,2013-14,110,1071,DET,.623
Andre Drummond,494,.515,959,0,.000,2,55,21,153,667,494,.514,961,142,.389,365,82,82,NBA,2502,437,285,1130,Andre Drummond,C,73,2014-15,120,1104,DET,.514
Andre Drummond,169,.530,319,0,.000,1,18,22,31,244,169,.528,320,59,.371,159,22,22,NBA,756,120,69,397,Andre Drummond,C,42,2015-16,47,364,DET,.528
Jared Dudley,154,.502,307,9,.220,41,81,22,10,165,163,.468,348,87,.737,118,73,14,NBA,1384,121,128,422,Jared Dudley,PF,55,2007-08,50,286,CHA,.481
Jared Dudley,107,.507,211,29,.392,74,56,23,8,123,136,.477,285,71,.676,105,68,7,NBA,1155,82,105,372,Jared Dudley,SF,57,2008-09,43,205,TOT,.528
Jared Dudley,42,.477,88,3,.375,8,19,23,2,34,45,.469,96,15,.625,24,20,7,NBA,427,25,40,108,Jared Dudley,SF,18,2008-09,10,59,CHA,.484
Jared Dudley,65,.528,123,26,.394,66,37,23,6,89,91,.481,189,56,.691,81,48,0,NBA,728,57,65,264,Jared Dudley,SF,39,2008-09,33,146,PHO,.550
Jared Dudley,105,.461,228,120,.458,262,115,24,16,182,225,.459,490,104,.754,138,82,1,NBA,1991,99,162,674,Jared Dudley,SF,81,2009-10,68,281,PHO,.582
Jared Dudley,195,.519,376,105,.415,253,108,25,20,207,300,.477,629,162,.743,218,82,15,NBA,2140,111,139,867,Jared Dudley,SF,87,2010-11,77,318,PHO,.560
Jared Dudley,232,.535,434,80,.383,209,112,26,19,206,312,.485,643,119,.726,164,65,60,NBA,2020,95,107,823,Jared Dudley,SG,49,2011-12,72,301,PHO,.547
Jared Dudley,207,.520,398,106,.391,271,203,27,8,166,313,.468,669,129,.796,162,79,50,NBA,2170,79,128,861,Jared Dudley,SF,75,2012-13,101,245,PHO,.547
Jared Dudley,115,.518,222,81,.360,225,104,28,10,124,196,.438,447,38,.655,58,74,43,NBA,1729,36,146,511,Jared Dudley,SF,41,2013-14,56,160,LAC,.529
Jared Dudley,124,.537,231,74,.385,192,130,29,11,175,198,.468,423,48,.716,67,72,22,NBA,1717,45,113,518,Jared Dudley,SG,72,2014-15,62,220,MIL,.556
Jared Dudley,21,.457,46,22,.431,51,23,30,5,53,43,.443,97,23,.821,28,18,6,NBA,462,9,31,131,Jared Dudley,PF,12,2015-16,20,62,WAS,.557
Tim Duncan,706,.553,1277,0,.000,10,224,21,206,703,706,.549,1287,319,.662,482,82,82,NBA,3204,274,254,1731,Tim Duncan,PF,55,1997-98 ★,279,977,SAS,.549
Tim Duncan,417,.498,838,1,.143,7,121,22,126,412,418,.495,845,247,.690,358,50,50,NBA,1963,159,147,1084,Tim Duncan,PF,45,1998-99,146,571,SAS,.495
Tim Duncan,627,.494,1270,1,.091,11,234,23,165,656,628,.490,1281,459,.761,603,74,74,NBA,2875,262,210,1716,Tim Duncan,PF,66,1999-00 ★,242,918,SAS,.491
Tim Duncan,695,.504,1379,7,.259,27,245,24,192,738,702,.499,1406,409,.618,662,82,82,NBA,3174,259,247,1820,Tim Duncan,PF,70,2000-01 ★,242,997,SAS,.502
Tim Duncan,763,.511,1494,1,.100,10,307,25,203,774,764,.508,1504,560,.799,701,82,82,NBA,3329,268,217,2089,Tim Duncan,PF,61,2001-02 ★,263,1042,SAS,.508
Tim Duncan,708,.517,1370,6,.273,22,316,26,237,784,714,.513,1392,450,.710,634,81,81,NBA,3181,259,231,1884,Tim Duncan,PF,55,2002-03 ★,248,1043,SAS,.515
Tim Duncan,590,.505,1169,2,.167,12,213,27,185,632,592,.501,1181,352,.599,588,69,68,NBA,2527,227,164,1538,Tim Duncan,PF,62,2003-04 ★,183,859,SAS,.502
Tim Duncan,514,.498,1033,3,.333,9,179,28,174,530,517,.496,1042,305,.670,455,66,66,NBA,2203,202,144,1342,Tim Duncan,PF,45,2004-05 ★,127,732,SAS,.498
Tim Duncan,572,.485,1180,2,.400,5,253,29,162,650,574,.484,1185,335,.629,533,80,80,NBA,2784,231,219,1485,Tim Duncan,PF,70,2005-06 ★,198,881,SAS,.485
Tim Duncan,617,.550,1122,1,.111,9,273,30,190,633,618,.546,1131,362,.637,568,80,80,NBA,2726,213,203,1599,Tim Duncan,C,66,2006-07 ★,224,846,SAS,.547
Tim Duncan,585,.498,1174,0,.000,4,218,31,152,644,585,.497,1178,338,.730,463,78,78,NBA,2651,237,185,1508,Tim Duncan,C,56,2007-08 ★,178,881,SAS,.497
Tim Duncan,558,.505,1105,0,.000,2,264,32,126,599,558,.504,1107,334,.692,483,75,75,NBA,2524,201,173,1450,Tim Duncan,C,38,2008-09 ★,165,800,SAS,.504
Tim Duncan,559,.522,1071,2,.182,11,246,33,117,567,561,.518,1082,271,.725,374,78,77,NBA,2438,221,152,1395,Tim Duncan,C,45,2009-10 ★,140,788,SAS,.519
Tim Duncan,419,.502,834,0,.000,4,203,34,146,509,419,.500,838,184,.716,257,76,76,NBA,2156,169,119,1022,Tim Duncan,C,50,2010-11 ★,122,678,SAS,.500
Tim Duncan,361,.495,729,0,.000,4,132,35,88,410,361,.492,733,173,.695,249,58,58,NBA,1634,110,98,895,Tim Duncan,C,38,2011-12,97,520,SAS,.492
Tim Duncan,488,.504,969,2,.286,7,184,36,183,562,490,.502,976,245,.817,300,69,69,NBA,2078,124,117,1227,Tim Duncan,C,50,2012-13 ★,147,686,SAS,.503
Tim Duncan,444,.493,901,0,.000,5,220,37,139,563,444,.490,906,231,.731,316,74,74,NBA,2158,158,134,1119,Tim Duncan,C,43,2013-14,159,721,SAS,.490
Tim Duncan,417,.514,812,2,.286,7,230,38,151,534,419,.512,819,230,.740,311,77,77,NBA,2227,170,165,1070,Tim Duncan,PF,63,2014-15 ★,131,704,SAS,.513
Tim Duncan,79,.534,148,0,.000,1,61,39,33,136,79,.530,149,36,.783,46,20,20,NBA,548,42,52,194,Tim Duncan,C,16,2015-16,37,178,SAS,.530
Mike Dunleavy,116,.434,267,52,.347,150,106,22,19,148,168,.403,417,78,.780,100,82,3,NBA,1305,66,120,466,Mike Dunleavy,SF,53,2002-03,86,214,GSW,.465
Mike Dunleavy,229,.491,466,94,.370,254,220,23,13,355,323,.449,720,137,.741,185,75,69,NBA,2336,87,169,877,Mike Dunleavy,SF,68,2003-04,143,442,GSW,.514
Mike Dunleavy,301,.479,629,107,.388,276,203,24,26,338,408,.451,905,134,.779,172,79,79,NBA,2570,97,198,1057,Mike Dunleavy,SF,79,2004-05,132,435,GSW,.510
Mike Dunleavy,257,.462,556,74,.285,260,237,25,32,321,331,.406,816,196,.778,252,81,68,NBA,2578,78,199,932,Mike Dunleavy,SF,60,2005-06,120,399,GSW,.451
Mike Dunleavy,314,.502,626,70,.313,224,228,26,22,347,384,.452,850,211,.784,269,82,49,NBA,2580,84,203,1049,Mike Dunleavy,SG-PF,84,2006-07,149,431,TOT,.493
Mike Dunleavy,130,.489,266,36,.346,104,117,26,12,147,166,.449,370,78,.772,101,39,6,NBA,1051,40,83,446,Mike Dunleavy,PF,38,2006-07,71,187,GSW,.497
Mike Dunleavy,184,.511,360,34,.283,120,111,26,10,200,218,.454,480,133,.792,168,43,43,NBA,1529,44,120,603,Mike Dunleavy,SG,46,2006-07,78,244,IND,.490
Mike Dunleavy,367,.504,728,165,.424,389,288,27,31,365,532,.476,1117,336,.834,403,82,82,NBA,2953,59,208,1565,Mike Dunleavy,SG,86,2007-08,190,424,IND,.550
Mike Dunleavy,61,.430,142,32,.356,90,44,28,9,54,93,.401,232,53,.815,65,18,14,NBA,495,14,36,271,Mike Dunleavy,SG,12,2008-09,38,68,IND,.470
Mike Dunleavy,154,.478,322,75,.318,236,103,29,15,211,229,.410,558,133,.842,158,67,15,NBA,1486,25,105,666,Mike Dunleavy,SF,38,2009-10,72,236,IND,.478
Mike Dunleavy,138,.519,266,102,.402,254,105,30,30,248,240,.462,520,100,.800,125,61,44,NBA,1683,28,107,682,Mike Dunleavy,SG,40,2010-11,69,276,IND,.560
Mike Dunleavy,156,.527,296,83,.399,208,117,31,8,175,239,.474,504,116,.811,143,55,3,NBA,1445,29,87,677,Mike Dunleavy,SF,28,2011-12,58,204,MIL,.557
Mike Dunleavy,148,.455,325,128,.428,299,145,32,35,260,276,.442,624,105,.820,128,75,3,NBA,1943,31,135,785,Mike Dunleavy,SF,39,2012-13,90,291,MIL,.545
Mike Dunleavy,210,.467,450,123,.380,324,186,33,46,299,333,.430,774,140,.854,164,82,61,NBA,2584,46,163,929,Mike Dunleavy,SF,64,2013-14,108,345,CHI,.510
Mike Dunleavy,102,.468,218,107,.407,263,114,34,21,220,209,.435,481,70,.805,87,63,63,NBA,1838,28,123,595,Mike Dunleavy,SF,39,2014-15,60,248,CHI,.546
Kevin Durant,528,.455,1161,59,.288,205,192,19,75,278,587,.430,1366,391,.873,448,80,80,NBA,2768,70,122,1624,Kevin Durant,SG,78,2007-08,232,348,SEA,.451
Kevin Durant,564,.486,1160,97,.422,230,205,20,53,405,661,.476,1390,452,.863,524,74,74,NBA,2885,77,134,1871,Kevin Durant,SF,96,2008-09,225,482,OKC,.510
Kevin Durant,666,.506,1317,128,.365,351,231,21,84,518,794,.476,1668,756,.900,840,82,82,NBA,3239,105,171,2472,Kevin Durant,SF,112,2009-10 ★,271,623,OKC,.514
Kevin Durant,566,.504,1124,145,.350,414,214,22,76,476,711,.462,1538,594,.880,675,78,78,NBA,3038,57,159,2161,Kevin Durant,SF,88,2010-11 ★,218,533,OKC,.509
Kevin Durant,510,.535,953,133,.387,344,231,23,77,487,643,.496,1297,431,.860,501,66,66,NBA,2546,40,133,1850,Kevin Durant,SF,88,2011-12 ★,248,527,OKC,.547
Kevin Durant,592,.539,1099,139,.416,334,374,24,105,594,731,.510,1433,679,.905,750,81,81,NBA,3119,46,143,2280,Kevin Durant,SF,116,2012-13 ★,280,640,OKC,.559
Kevin Durant,657,.549,1197,192,.391,491,445,25,59,540,849,.503,1688,703,.873,805,81,81,NBA,3122,58,174,2593,Kevin Durant,SF,103,2013-14 ★,285,598,OKC,.560
Kevin Durant,174,.565,308,64,.403,159,110,26,25,162,238,.510,467,146,.854,171,27,27,NBA,913,16,40,686,Kevin Durant,SF,24,2014-15 ★,74,178,OKC,.578
Kevin Durant,95,.556,171,38,.437,87,50,27,21,105,133,.516,258,82,.882,93,14,14,NBA,495,3,18,386,Kevin Durant,SF,12,2015-16,45,108,OKC,.589
Cleanthony Early,54,.415,130,22,.262,84,36,23,12,75,76,.355,214,36,.750,48,39,7,NBA,647,22,57,210,Cleanthony Early,SF,24,2014-15,40,97,NYK,.407
Cleanthony Early,2,1.000,2,1,.250,4,1,24,1,2,3,.500,6,0,NA,0,7,0,NBA,27,0,2,7,Cleanthony Early,SF,1,2015-16,0,2,NYK,.583
Devin Ebanks,19,.413,46,2,.400,5,2,21,5,12,21,.412,51,18,.783,23,20,0,NBA,118,15,7,62,Devin Ebanks,SG,4,2010-11,6,27,LAL,.431
Devin Ebanks,37,.463,80,0,.000,9,12,22,6,28,37,.416,89,23,.657,35,24,12,NBA,396,26,26,97,Devin Ebanks,SG,11,2011-12,18,54,LAL,.416
Devin Ebanks,18,.353,51,6,.273,22,10,23,1,31,24,.329,73,11,.786,14,19,3,NBA,197,10,23,65,Devin Ebanks,SF,3,2012-13,11,41,LAL,.370
Shane Edwards,1,.333,3,0,NA,0,0,26,0,1,1,.333,3,0,NA,0,2,0,NBA,12,1,1,2,Shane Edwards,SF,0,2013-14,1,2,CLE,.333
Wayne Ellington,126,.441,286,64,.395,162,74,22,5,126,190,.424,448,61,.871,70,76,1,NBA,1384,33,72,505,Wayne Ellington,SG,20,2009-10,74,159,MIN,.496
Wayne Ellington,112,.406,276,48,.397,121,72,23,3,82,160,.403,397,42,.792,53,62,8,NBA,1181,26,85,410,Wayne Ellington,SG,28,2010-11,53,108,MIN,.463
Wayne Ellington,87,.448,194,35,.324,108,33,24,10,85,122,.404,302,32,.800,40,51,4,NBA,973,14,56,311,Wayne Ellington,SG,26,2011-12,26,99,MIN,.462
Wayne Ellington,132,.457,289,94,.392,240,104,25,3,141,226,.427,529,68,.907,75,78,21,NBA,1661,25,81,614,Wayne Ellington,SG,45,2012-13,57,166,TOT,.516
Wayne Ellington,40,.392,102,41,.423,97,42,25,1,47,81,.407,199,15,.938,16,40,4,NBA,676,5,38,218,Wayne Ellington,SG,16,2012-13,24,52,MEM,.510
Wayne Ellington,92,.492,187,53,.371,143,62,25,2,94,145,.439,330,53,.898,59,38,17,NBA,985,20,43,396,Wayne Ellington,SG,29,2012-13,33,114,CLE,.520
Wayne Ellington,30,.448,67,25,.424,59,19,26,2,35,55,.437,126,10,.909,11,45,1,NBA,393,8,33,145,Wayne Ellington,SG,16,2013-14,11,43,DAL,.536
Wayne Ellington,164,.439,374,90,.370,243,105,27,2,179,254,.412,617,52,.813,64,65,36,NBA,1675,31,77,650,Wayne Ellington,SG,33,2014-15,50,210,LAL,.485
Wayne Ellington,21,.429,49,10,.270,37,11,28,2,24,31,.360,86,5,.714,7,19,2,NBA,260,3,12,77,Wayne Ellington,SG,12,2015-16,7,27,BRK,.419
Monta Ellis,104,.441,236,28,.341,82,78,20,11,83,132,.415,318,42,.712,59,49,3,NBA,886,22,69,334,Monta Ellis,SG,32,2005-06,58,105,GSW,.459
Monta Ellis,441,.509,867,39,.273,143,319,21,21,181,480,.475,1010,273,.763,358,77,53,NBA,2638,62,210,1272,Monta Ellis,SG,132,2006-07,221,243,GSW,.495
Monta Ellis,640,.545,1175,12,.231,52,315,22,27,271,652,.531,1227,320,.767,417,81,72,NBA,3071,133,195,1636,Monta Ellis,SG,124,2007-08,173,404,GSW,.536
Monta Ellis,186,.460,404,8,.308,26,93,23,8,94,194,.451,430,78,.830,94,25,25,NBA,892,14,67,474,Monta Ellis,SG,39,2008-09,67,108,GSW,.460
